date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2018-06-29,sz.000100,2.8100,2.9000,2.8100,2.9000,2.8200,54049789,154868587.6900,3,0.460864,1,2.836885,13.331688,1.263278,0.350942,-8.919410,0
2018-07-02,sz.000100,2.8800,2.8900,2.7900,2.8200,2.9000,52951019,150454785.3400,3,0.451495,1,-2.758626,12.963917,1.228429,0.341261,-8.673357,0
2018-07-03,sz.000100,2.8200,2.8400,2.7600,2.8300,2.8200,47883335,134069086.8400,3,0.408285,1,0.354610,13.009888,1.232785,0.342471,-8.704114,0
2018-07-04,sz.000100,2.8200,2.8200,2.7700,2.7800,2.8300,35267509,98517766.8200,3,0.300714,1,-1.766783,12.780032,1.211004,0.336420,-8.550331,0
2018-07-05,sz.000100,2.7800,2.8000,2.6600,2.6900,2.7800,63672746,173320866.4800,3,0.542915,1,-3.237407,12.366290,1.171799,0.325529,-8.273521,0
2018-07-06,sz.000100,2.6900,2.7500,2.6400,2.7400,2.6900,54905690,148725108.7600,3,0.468162,1,1.858734,12.596146,1.193580,0.331580,-8.427304,0
2018-07-09,sz.000100,2.7200,2.8000,2.7200,2.7800,2.7400,43577158,120737768.1200,3,0.371567,1,1.459853,12.780032,1.211004,0.336420,-8.550331,0
2018-07-10,sz.000100,2.7900,2.8000,2.7600,2.7800,2.7800,32858251,91273857.5600,3,0.280171,1,0.000000,12.780032,1.211004,0.336420,-8.550331,0
2018-07-11,sz.000100,2.7500,2.7500,2.6900,2.7000,2.7800,38485863,104611990.8100,3,0.328156,1,-2.877695,12.412261,1.176155,0.326739,-8.304278,0
2018-07-12,sz.000100,2.7100,2.8800,2.7100,2.8500,2.7000,112346299,317978830.8800,3,0.957938,1,5.555550,13.101831,1.241497,0.344891,-8.765627,0
2018-07-13,sz.000100,2.8900,2.9100,2.8400,2.8700,2.8500,73475760,211313429.9100,3,0.626502,1,0.701754,13.193774,1.250210,0.347311,-8.827140,0
2018-07-16,sz.000100,2.8700,2.9000,2.8400,2.8700,2.8700,44776548,128484462.8500,3,0.381794,1,0.000000,13.193774,1.250210,0.347311,-8.827140,0
2018-07-17,sz.000100,2.8800,2.8800,2.8000,2.8300,2.8700,52510498,148229802.3400,3,0.447739,1,-1.393727,13.009888,1.232785,0.342471,-8.704114,0
2018-07-18,sz.000100,2.8400,2.8600,2.8100,2.8200,2.8300,40916614,116184006.4600,3,0.348882,1,-0.353357,12.963917,1.228429,0.341261,-8.673357,0
2018-07-19,sz.000100,2.8200,2.8400,2.7700,2.7800,2.8200,36646108,102594687.3800,3,0.312469,1,-1.418438,12.780032,1.211004,0.336420,-8.550331,0
2018-07-20,sz.000100,2.7800,2.9400,2.7500,2.9000,2.7800,110235401,316629140.3900,3,0.939939,1,4.316551,13.331688,1.263278,0.350942,-8.919410,0
2018-07-23,sz.000100,2.8800,3.0000,2.8700,2.9900,2.9000,132578964,393611488.7000,3,1.130455,1,3.103445,13.745430,1.302483,0.361833,-9.196219,0
2018-07-24,sz.000100,2.9800,3.1500,2.9500,3.0900,2.9900,151421247,463450154.2800,3,1.291117,1,3.344478,14.205143,1.346045,0.373935,-9.503785,0
2018-07-25,sz.000100,3.0900,3.1000,3.0400,3.0600,3.0900,77251307,236203943.9700,3,0.658695,1,-0.970873,14.067229,1.332976,0.370304,-9.411515,0
2018-07-26,sz.000100,3.0700,3.0800,3.0200,3.0500,3.0600,79544274,242383711.7300,3,0.678246,1,-0.326797,14.021258,1.328620,0.369094,-9.380759,0
2018-07-27,sz.000100,3.0400,3.0500,2.9900,3.0000,3.0500,49584636,149703863.7000,3,0.422791,1,-1.639343,13.791401,1.306839,0.363043,-9.226976,0
2018-07-30,sz.000100,3.0000,3.0300,2.9800,3.0100,3.0000,58646311,176265117.2200,3,0.500057,1,0.333333,13.837372,1.311195,0.364253,-9.257732,0
2018-07-31,sz.000100,3.0100,3.0200,2.9800,3.0000,3.0100,56758460,170200094.3700,3,0.483960,1,-0.332226,13.791401,1.306839,0.363043,-9.226976,0
2018-08-01,sz.000100,3.0000,3.0100,2.9000,2.9000,3.0000,91426906,269962328.9100,3,0.779566,1,-3.333330,13.331688,1.263278,0.350942,-8.919410,0
2018-08-02,sz.000100,2.8900,2.9000,2.7600,2.8100,2.9000,71048754,200518800.0200,3,0.605808,1,-3.103453,12.917946,1.224073,0.340051,-8.642600,0
2018-08-03,sz.000100,2.8200,2.8400,2.7600,2.7700,2.8100,43328683,121452709.8000,3,0.369449,1,-1.423486,12.734060,1.206648,0.335210,-8.519574,0
2018-08-06,sz.000100,2.7800,2.8000,2.7300,2.7500,2.7700,54460742,150151541.8900,3,0.464368,1,-0.722021,12.642118,1.197936,0.332790,-8.458061,0
2018-08-07,sz.000100,2.7600,2.8500,2.7500,2.8400,2.7500,81629551,228933059.7200,3,0.696027,1,3.272724,13.055860,1.237141,0.343681,-8.734870,0
2018-08-08,sz.000100,2.8300,2.8400,2.7800,2.7900,2.8400,56524000,158634872.0000,3,0.481961,1,-1.760562,12.826003,1.215361,0.337630,-8.581087,0
2018-08-09,sz.000100,2.7800,2.9000,2.7700,2.8600,2.7900,96208136,274123873.4200,3,0.820333,1,2.508958,13.147802,1.245853,0.346101,-8.796383,0
2018-08-10,sz.000100,2.8400,2.8600,2.8100,2.8400,2.8600,61134111,173060902.0200,3,0.521269,1,-0.699300,13.055860,1.237141,0.343681,-8.734870,0
2018-08-13,sz.000100,2.8000,2.8300,2.7700,2.8300,2.8400,58551898,163797137.6500,3,0.499252,1,-0.352112,13.009888,1.232785,0.342471,-8.704114,0
2018-08-14,sz.000100,2.8200,2.8900,2.8100,2.8800,2.8300,90873489,259148999.7900,3,0.774847,1,1.766791,13.239745,1.254566,0.348522,-8.857897,0
2018-08-15,sz.000100,2.8700,2.9000,2.8100,2.8200,2.8800,60915453,173132039.2500,3,0.519405,1,-2.083339,12.963917,1.228429,0.341261,-8.673357,0
2018-08-16,sz.000100,2.7800,2.8500,2.7500,2.8000,2.8200,51582590,145048036.1900,3,0.439827,1,-0.709219,12.871974,1.219717,0.338840,-8.611844,0
2018-08-17,sz.000100,2.8300,2.8500,2.7600,2.7800,2.8000,42348574,118603322.1100,3,0.361092,1,-0.714285,12.780032,1.211004,0.336420,-8.550331,0
2018-08-20,sz.000100,2.7800,2.8200,2.7600,2.8100,2.7800,38986695,109023287.5200,3,0.332426,1,1.079136,12.917946,1.224073,0.340051,-8.642600,0
2018-08-21,sz.000100,2.7900,2.8500,2.7900,2.8300,2.8100,50018214,141111775.3000,3,0.426488,1,0.711743,13.009888,1.232785,0.342471,-8.704114,0
2018-08-22,sz.000100,2.8200,2.8300,2.7800,2.7900,2.8300,39009527,109072401.4600,3,0.332621,1,-1.413426,12.826003,1.215361,0.337630,-8.581087,0
2018-08-23,sz.000100,2.7900,2.8200,2.7600,2.8000,2.7900,49929017,139485082.7700,3,0.425727,1,0.358423,12.871974,1.219717,0.338840,-8.611844,0
2018-08-24,sz.000100,2.7900,2.8200,2.7800,2.8000,2.8000,37833747,105869169.1200,3,0.322595,1,0.000000,12.871974,1.219717,0.338840,-8.611844,0
2018-08-27,sz.000100,2.8100,2.9000,2.8000,2.8800,2.8000,117732359,337065967.9900,3,1.003863,1,2.857149,13.239745,1.254566,0.348522,-8.857897,0
2018-08-28,sz.000100,2.8700,2.9400,2.8600,2.9400,2.8800,93891661,272292573.9100,3,0.800582,1,2.083331,13.515573,1.280703,0.355782,-9.042436,0
2018-08-29,sz.000100,2.9200,2.9200,2.8700,2.8900,2.9400,65258512,188523255.6400,3,0.556437,1,-1.700679,12.174294,1.323010,0.349583,-6.865038,0
2018-08-30,sz.000100,2.8900,2.9000,2.8400,2.8500,2.8900,49925422,143000732.9200,3,0.425697,1,-1.384090,12.005792,1.304698,0.344745,-6.770020,0
2018-08-31,sz.000100,2.8600,2.9000,2.8300,2.8500,2.8500,81067507,231937939.7800,3,0.691235,1,0.000000,12.005792,1.304698,0.344745,-6.770020,0
2018-09-03,sz.000100,2.8400,2.8400,2.7700,2.8000,2.8500,73148725,204419032.7300,3,0.623714,1,-1.754384,11.795164,1.281809,0.338697,-6.651248,0
2018-09-04,sz.000100,2.8000,2.8300,2.7800,2.8200,2.8000,44908959,126051034.2600,3,0.382923,1,0.714285,11.879415,1.290965,0.341116,-6.698757,0
2018-09-05,sz.000100,2.8100,2.8200,2.7700,2.7700,2.8200,48660516,135741740.9300,3,0.414911,1,-1.773048,11.668787,1.268075,0.335068,-6.579984,0
2018-09-06,sz.000100,2.7700,2.7900,2.7600,2.7700,2.7700,34016399,94264078.3400,3,0.290046,1,0.000000,11.668787,1.268075,0.335068,-6.579984,0
2018-09-07,sz.000100,2.7800,2.8100,2.7600,2.7700,2.7700,32340231,89950055.8700,3,0.275754,1,0.000000,11.668787,1.268075,0.335068,-6.579984,0
2018-09-10,sz.000100,2.7800,2.7800,2.7200,2.7300,2.7700,45342400,124060284.9500,3,0.386619,1,-1.444042,11.500285,1.249764,0.330229,-6.484966,0
2018-09-11,sz.000100,2.7300,2.7500,2.7000,2.7100,2.7300,50244817,136702491.6400,3,0.428420,1,-0.732600,11.416034,1.240608,0.327810,-6.437458,0
2018-09-12,sz.000100,2.7000,2.7300,2.6900,2.7100,2.7100,33224250,90020668.2700,3,0.283292,1,0.000000,11.416034,1.240608,0.327810,-6.437458,0
2018-09-13,sz.000100,2.7400,2.7400,2.7100,2.7300,2.7100,29440697,80291893.8200,3,0.251031,1,0.738007,11.500285,1.249764,0.330229,-6.484966,0
2018-09-14,sz.000100,2.7400,2.7400,2.7100,2.7300,2.7300,27572751,75160124.7500,3,0.235103,1,0.000000,11.500285,1.249764,0.330229,-6.484966,0
2018-09-17,sz.000100,2.7200,2.7200,2.6600,2.6800,2.7300,45157144,121031826.4800,3,0.385039,1,-1.831500,11.289657,1.226874,0.324181,-6.366194,0
2018-09-18,sz.000100,2.6600,2.7400,2.6600,2.7300,2.6800,43701021,118307851.7400,3,0.372623,1,1.865670,11.500285,1.249764,0.330229,-6.484966,0
2018-09-19,sz.000100,2.7300,2.7700,2.7100,2.7500,2.7300,44571824,122539949.6400,3,0.380048,1,0.732600,11.584536,1.258920,0.332649,-6.532475,0
2018-09-20,sz.000100,2.7500,2.7800,2.7500,2.7500,2.7500,38770569,106924129.2000,3,0.330583,1,0.000000,11.584536,1.258920,0.332649,-6.532475,0
2018-09-21,sz.000100,2.7500,2.8500,2.7500,2.8300,2.7500,92233635,259343428.3700,3,0.786444,1,2.909088,11.921541,1.295543,0.342326,-6.722511,0
2018-09-25,sz.000100,2.8200,2.8400,2.8000,2.8200,2.8300,53975109,152088449.2900,3,0.460227,1,-0.353357,11.879415,1.290965,0.341116,-6.698757,0
2018-09-26,sz.000100,2.8200,2.8500,2.8100,2.8200,2.8200,52654157,148869903.5100,3,0.448964,1,0.000000,11.879415,1.290965,0.341116,-6.698757,0
2018-09-27,sz.000100,2.8200,2.8300,2.7700,2.7700,2.8200,41836211,116675868.3400,3,0.356723,1,-1.773048,11.668787,1.268075,0.335068,-6.579984,0
2018-09-28,sz.000100,2.7800,2.8200,2.7700,2.8100,2.7700,43311267,121176056.1700,3,0.369300,1,1.444042,11.837290,1.286387,0.339906,-6.675002,0
2018-10-08,sz.000100,2.7800,2.7900,2.7400,2.7400,2.8100,56777008,156932554.5600,3,0.484118,1,-2.491101,11.542411,1.254342,0.331439,-6.508721,0
2018-10-09,sz.000100,2.7500,2.7600,2.7000,2.7200,2.7400,42808874,116884152.5400,3,0.365016,1,-0.729926,11.458159,1.245186,0.329020,-6.461212,0
2018-10-10,sz.000100,2.7300,2.7500,2.7000,2.7200,2.7200,27787767,75653404.0200,3,0.236937,1,0.000000,11.458159,1.245186,0.329020,-6.461212,0
2018-10-11,sz.000100,2.6600,2.6700,2.4800,2.5100,2.7200,98015630,254394392.8300,3,0.835745,1,-7.720590,10.573522,1.149050,0.303617,-5.962368,0
2018-10-12,sz.000100,2.4900,2.5200,2.3500,2.4800,2.5100,81678454,200706170.0700,3,0.696444,1,-1.195218,10.447145,1.135316,0.299989,-5.891105,0
2018-10-15,sz.000100,2.5000,2.5200,2.4200,2.4300,2.4800,46717976,115598091.1200,3,0.398348,1,-2.016127,10.236517,1.112427,0.293940,-5.772333,0
2018-10-16,sz.000100,2.4400,2.4600,2.3800,2.3900,2.4300,47998787,115737811.1700,3,0.409269,1,-1.646089,10.068015,1.094115,0.289102,-5.677315,0
2018-10-17,sz.000100,2.4200,2.4400,2.3600,2.4200,2.3900,49685714,119519567.1800,3,0.423653,1,1.255229,10.194392,1.107849,0.292731,-5.748578,0
2018-10-18,sz.000100,2.4000,2.4100,2.3200,2.3200,2.4200,60364650,141995652.8500,3,0.514708,1,-4.132237,9.773136,1.062070,0.280634,-5.511034,0
2018-10-19,sz.000100,2.2900,2.3900,2.2700,2.3900,2.3200,70942070,165521128.5300,3,0.604898,1,3.017249,10.068015,1.094115,0.289102,-5.677315,0
2018-10-22,sz.000100,2.4100,2.5400,2.4000,2.5100,2.3900,89809856,222826629.6300,3,0.765778,1,5.020916,10.573522,1.149050,0.303617,-5.962368,0
2018-10-23,sz.000100,2.5100,2.5300,2.4500,2.4600,2.5100,59024208,146719646.7400,3,0.503279,1,-1.992030,10.362894,1.126161,0.297569,-5.843596,0
2018-10-24,sz.000100,2.4500,2.5000,2.4400,2.4600,2.4600,42126093,104169232.6500,3,0.359195,1,0.000000,10.362894,1.126161,0.297569,-5.843596,0
2018-10-25,sz.000100,2.4000,2.4400,2.3700,2.4400,2.4600,52829912,127300518.7000,3,0.450462,1,-0.813007,10.278643,1.117005,0.295150,-5.796087,0
2018-10-26,sz.000100,2.4500,2.4700,2.4300,2.4400,2.4400,56958780,139479349.0000,3,0.485668,1,0.000000,10.278643,1.117005,0.295150,-5.796087,0
2018-10-29,sz.000100,2.4400,2.4400,2.3900,2.4100,2.4400,38733085,93610705.3300,3,0.330264,1,-1.229507,10.152266,1.103271,0.291521,-5.724824,0
2018-10-30,sz.000100,2.4000,2.4700,2.3900,2.4500,2.4100,47918609,116872415.3200,3,0.408585,1,1.659750,10.220791,1.110576,0.297189,-8.138565,0
2018-10-31,sz.000100,2.4500,2.4800,2.4400,2.4700,2.4500,54054112,133220587.0100,3,0.460901,1,0.816326,10.304226,1.119642,0.299615,-8.205002,0
2018-11-01,sz.000100,2.4800,2.5200,2.4600,2.4700,2.4700,71532043,178384935.0000,3,0.609929,1,0.000000,10.304226,1.119642,0.299615,-8.205002,0
2018-11-02,sz.000100,2.5100,2.5400,2.4900,2.5300,2.4700,79611333,200418402.4600,3,0.678818,1,2.429147,10.554531,1.146840,0.306893,-8.404314,0
2018-11-05,sz.000100,2.5300,2.5500,2.5000,2.5200,2.5300,53290061,134255715.3900,3,0.454386,1,-0.395257,10.512813,1.142307,0.305680,-8.371095,0
2018-11-06,sz.000100,2.5100,2.5200,2.4800,2.5200,2.5200,33765988,84531683.9200,3,0.287911,1,0.000000,10.512813,1.142307,0.305680,-8.371095,0
2018-11-07,sz.000100,2.5100,2.5300,2.4900,2.5100,2.5200,53619266,134790952.2000,3,0.457193,1,-0.396825,10.471096,1.137774,0.304467,-8.337876,0
2018-11-08,sz.000100,2.5300,2.5300,2.4900,2.5000,2.5100,35379801,88863535.5100,3,0.301671,1,-0.398406,10.429378,1.133241,0.303254,-8.304658,0
2018-11-09,sz.000100,2.4900,2.5000,2.4700,2.4700,2.5000,26849558,66578077.2600,3,0.228937,1,-1.199999,10.304226,1.119642,0.299615,-8.205002,0
2018-11-12,sz.000100,2.4600,2.5300,2.4500,2.5200,2.4700,50224427,125634625.1600,3,0.428246,1,2.024290,10.512813,1.142307,0.305680,-8.371095,0
2018-11-13,sz.000100,2.4900,2.6200,2.4800,2.6000,2.5200,114788555,294542356.2100,3,0.978762,1,3.174600,10.846553,1.178571,0.315384,-8.636844,0
2018-11-14,sz.000100,2.5900,2.6100,2.5600,2.5700,2.6000,68489117,177190126.4700,3,0.583983,1,-1.153845,10.721401,1.164972,0.311745,-8.537188,0
2018-11-15,sz.000100,2.5700,2.6000,2.5600,2.6000,2.5700,54581251,140747909.9400,3,0.465395,1,1.167314,10.846553,1.178571,0.315384,-8.636844,0
2018-11-16,sz.000100,2.5900,2.6300,2.5700,2.6100,2.6000,81124546,211177111.7500,3,0.691721,1,0.384615,10.888271,1.183104,0.316597,-8.670063,0
2018-11-19,sz.000100,2.6100,2.6200,2.5800,2.6000,2.6100,63297870,164268753.5500,3,0.539719,1,-0.383141,10.846553,1.178571,0.315384,-8.636844,0
2018-11-20,sz.000100,2.5800,2.6100,2.5500,2.5600,2.6000,66979649,172730112.6900,3,0.571112,1,-1.538460,10.679683,1.160439,0.310532,-8.503970,0
2018-11-21,sz.000100,2.5400,2.5600,2.5200,2.5500,2.5600,46440945,118056457.9400,3,0.395986,1,-0.390625,10.637966,1.155906,0.309319,-8.470751,0
2018-11-22,sz.000100,2.6000,2.6100,2.5500,2.5700,2.5500,50403322,129977492.8600,3,0.429772,1,0.784313,10.721401,1.164972,0.311745,-8.537188,0
2018-11-23,sz.000100,2.5600,2.5700,2.4400,2.4500,2.5700,82721320,205597856.3500,3,0.705336,1,-4.669257,10.220791,1.110576,0.297189,-8.138565,0
2018-11-26,sz.000100,2.4400,2.4800,2.4400,2.4500,2.4500,37340748,91762145.6100,3,0.318392,1,0.000000,10.220791,1.110576,0.297189,-8.138565,0
2018-11-27,sz.000100,2.4600,2.4700,2.4300,2.4500,2.4500,37083035,91054020.7800,3,0.316194,1,0.000000,10.220791,1.110576,0.297189,-8.138565,0
2018-11-28,sz.000100,2.4500,2.5500,2.4400,2.5200,2.4500,80217729,201198177.3500,3,0.683989,1,2.857140,10.512813,1.142307,0.305680,-8.371095,0
2018-11-29,sz.000100,2.5100,2.5200,2.4500,2.4500,2.5200,60539281,150763880.8500,3,0.516197,1,-2.777775,10.220791,1.110576,0.297189,-8.138565,0
2018-11-30,sz.000100,2.4500,2.4700,2.4200,2.4700,2.4500,39762469,97349796.8300,3,0.339041,1,0.816326,10.304226,1.119642,0.299615,-8.205002,0
2018-12-03,sz.000100,2.5300,2.5600,2.5100,2.5400,2.4700,73257448,185714654.4700,3,0.624641,1,2.834005,10.596248,1.151373,0.308106,-8.437532,0
